customer_id,signup_date,region
7994,2023-05-15,South
7995,2023-02-11,East
7996,2023-06-13,East
7997,2023-12-27,South
7998,2023-10-10,North
7999,2023-02-27,East
8000,2023-10-29,South
8001,2023-11-18,South
8002,2023-01-25,South
8003,2023-03-14,East
8004,2023-05-09,East
8005,2023-03-28,East
8006,2023-11-26,East
8007,2023-06-02,West
8008,2023-07-01,South
8009,2023-05-05,West
8010,2023-03-08,South
8011,2023-01-06,East
8012,2023-05-05,East
8013,2023-11-10,West
8014,2023-11-22,North
8015,2023-02-22,East
8016,2023-03-07,North
8017,2023-11-10,South
8018,2023-03-23,West
8019,2023-03-28,North
8020,2023-01-02,North
8021,2023-07-23,East
8022,2023-05-30,North
8023,2023-10-20,North
8024,2023-04-13,South
8025,2023-01-24,West
8026,2023-07-31,East
8027,2023-03-06,East
8028,2023-07-28,North
8029,2023-09-08,South
8030,2023-04-27,North
8031,2023-04-26,North
8032,2023-08-25,East
8033,2023-04-15,North
8034,2023-09-16,North
8035,2023-02-15,South
8036,2023-11-07,East
8037,2023-11-27,West
8038,2023-08-04,South
8039,2023-10-28,South
8040,2023-11-29,South
8041,2023-01-24,East
8042,2023-02-04,North
8043,2023-01-24,West
8044,2023-01-28,East
8045,2023-01-16,North
8046,2023-02-28,South
8047,2023-08-31,East
8048,2023-07-26,North
8049,2023-09-28,West
8050,2023-09-06,West
8051,2023-09-24,North
8052,2023-07-12,East
8053,2023-12-01,South
8054,2023-08-06,North
8055,2023-04-25,South
8056,2023-03-09,West
8057,2023-10-26,North
8058,2023-11-21,West
8059,2023-03-16,South
8060,2023-04-13,South
8061,2023-10-24,North
8062,2023-06-27,North
8063,2023-08-03,North
8064,2023-11-11,West
8065,2023-02-08,South
8066,2023-09-16,South
8067,2023-07-23,West
8068,2023-01-07,North
8069,2023-02-18,East
8070,2023-01-26,North
8071,2023-06-10,East
8072,2023-12-23,East
8073,2023-06-25,West
8074,2023-03-20,South
8075,2023-01-02,South
8076,2023-05-12,South
8077,2023-10-03,South
8078,2023-04-27,West
8079,2023-06-13,East
8080,2023-10-15,South
8081,2023-01-28,East
8082,2023-11-29,West
8083,2023-01-01,North
8084,2023-07-07,West
8085,2023-02-25,South
8086,2023-02-04,North
8087,2023-04-22,West
8088,2023-10-13,West
8089,2023-11-06,East
8090,2023-02-05,West
8091,2023-08-05,North
8092,2023-03-21,West
8093,2023-11-10,South
8094,2023-03-24,East
8095,2023-03-06,North
8096,2023-11-21,North
8097,2023-05-08,West
8098,2023-11-03,South
8099,2023-01-22,East
8100,2023-08-04,North
8101,2023-04-17,East
8102,2023-04-19,West
8103,2023-12-23,South
8104,2023-06-30,West
8105,2023-12-22,East
8106,2023-06-13,West
8107,2023-03-09,East
8108,2023-10-19,North
8109,2023-06-29,North
8110,2023-06-30,West
8111,2023-06-18,North
8112,2023-01-22,East
8113,2023-03-07,North
8114,2023-01-21,South
8115,2023-04-10,South
8116,2023-10-27,West
8117,2023-04-13,West
8118,2023-02-16,West
8119,2023-02-08,West
8120,2023-10-12,East
8121,2023-11-06,East
8122,2023-03-31,South
8123,2023-03-26,East
8124,2023-09-30,North
8125,2023-12-02,South
8126,2023-07-07,West
8127,2023-06-08,West
8128,2023-08-31,East
8129,2023-03-14,South
8130,2023-02-18,East
8131,2023-04-11,East
8132,2023-01-02,East
8133,2023-09-01,South
8134,2023-06-25,West
8135,2023-08-26,North
8136,2023-02-28,West
8137,2023-12-19,South
8138,2023-04-09,West
8139,2023-12-25,West
8140,2023-01-02,North
8141,2023-08-31,West
8142,2023-10-24,West
8143,2023-07-30,West
8144,2023-05-03,East
8145,2023-08-17,South
8146,2023-03-23,South
8147,2023-05-24,North
8148,2023-05-20,East
8149,2023-01-29,East
8150,2023-09-27,West
8151,2023-09-04,South
8152,2023-01-12,North
8153,2023-12-21,East
8154,2023-12-03,West
8155,2023-04-16,North
8156,2023-02-01,East
8157,2023-03-15,North
8158,2023-06-20,East
8159,2023-12-03,North
8160,2023-03-10,East
8161,2023-10-28,East
8162,2023-12-28,North
8163,2023-05-17,East
8164,2023-04-10,East
8165,2023-05-26,East
8166,2023-01-09,North
8167,2023-03-03,North
8168,2023-07-04,East
8169,2023-01-29,East
8170,2023-04-24,North
8171,2023-05-23,West
8172,2023-04-30,East
8173,2023-06-19,West
8174,2023-06-06,North
8175,2023-12-01,East
8176,2023-12-15,West
8177,2023-09-17,North
8178,2023-03-23,West
8179,2023-08-30,South
8180,2023-06-21,North
8181,2023-08-19,South
8182,2023-07-27,North
8183,2023-03-16,North
8184,2023-09-27,East
8185,2023-04-24,South
8186,2023-03-03,South
8187,2023-12-28,South
8188,2023-11-16,North
8189,2023-04-12,South
8190,2023-12-28,South
8191,2023-07-29,East
8192,2023-09-12,West
8193,2023-01-20,West
8194,2023-02-27,South
8195,2023-04-22,South
8196,2023-11-09,South
8197,2023-07-15,South
8198,2023-12-19,West
8199,2023-04-02,East
8200,2023-02-21,North
8201,2023-10-20,South
8202,2023-01-08,South
8203,2023-10-27,West
8204,2023-04-08,South
8205,2023-08-24,East
8206,2023-03-10,East
8207,2023-02-14,South
8208,2023-05-17,West
8209,2023-08-22,South
8210,2023-02-01,South
8211,2023-10-16,West
8212,2023-05-06,East
8213,2023-03-08,North
8214,2023-01-30,South
8215,2023-04-24,East
8216,2023-07-23,South
8217,2023-01-29,North
8218,2023-05-11,West
8219,2023-07-04,East
8220,2023-09-10,North
8221,2023-10-13,South
8222,2023-03-03,North
8223,2023-01-03,East
8224,2023-03-09,West
8225,2023-01-25,South
8226,2023-06-28,West
8227,2023-05-21,West
8228,2023-08-19,North
8229,2023-10-27,North
8230,2023-06-12,East
8231,2023-11-07,East
8232,2023-05-10,West
8233,2023-09-03,East
8234,2023-10-24,West
8235,2023-06-21,South
8236,2023-03-05,West
8237,2023-01-31,East
8238,2023-02-16,East
8239,2023-05-10,West
8240,2023-12-18,North
8241,2023-11-29,West
8242,2023-04-20,West
8243,2023-03-10,North
8244,2023-02-27,South
8245,2023-04-16,North
8246,2023-10-27,East
8247,2023-11-26,North
8248,2023-09-13,East
8249,2023-11-08,East
8250,2023-06-20,West
8251,2023-06-11,West
8252,2023-10-13,South
8253,2023-03-12,East
8254,2023-09-12,West
8255,2023-02-24,East
8256,2023-11-19,South
8257,2023-01-03,East
8258,2023-01-26,South
8259,2023-11-09,South
8260,2023-05-06,South
8261,2023-02-22,West
8262,2023-07-17,North
8263,2023-10-26,North
8264,2023-07-07,West
8265,2023-07-05,East
8266,2023-11-01,West
8267,2023-10-25,East
8268,2023-07-23,South
8269,2023-01-11,West
8270,2023-12-25,North
8271,2023-12-20,East
8272,2023-05-26,West
8273,2023-03-26,West
8274,2023-04-10,East
8275,2023-04-14,South
8276,2023-02-15,South
8277,2023-02-13,South
8278,2023-10-05,South
8279,2023-06-30,East
8280,2023-07-06,North
8281,2023-04-24,West
8282,2023-09-12,West
8283,2023-01-30,South
8284,2023-09-21,East
8285,2023-04-08,North
8286,2023-11-09,North
8287,2023-11-25,West
8288,2023-04-25,South
8289,2023-10-03,West
8290,2023-10-08,West
8291,2023-10-02,North
8292,2023-09-18,East
8293,2023-11-27,North
8294,2023-07-26,West
8295,2023-11-24,South
8296,2023-07-30,South
8297,2023-08-03,East
8298,2023-02-09,East
8299,2023-01-26,East
8300,2023-01-27,West
8301,2023-07-09,West
8302,2023-03-24,East
8303,2023-06-19,South
8304,2023-06-16,South
8305,2023-07-07,South
8306,2023-06-18,West
8307,2023-10-16,North
8308,2023-08-17,South
8309,2023-04-07,South
8310,2023-01-16,South
8311,2023-10-06,East
8312,2023-05-15,West
8313,2023-01-26,East
8314,2023-12-18,East
8315,2023-01-12,North
8316,2023-03-13,East
8317,2023-05-13,North
8318,2023-04-16,East
8319,2023-08-08,South
8320,2023-06-26,West
8321,2023-10-09,East
8322,2023-05-13,North
8323,2023-01-22,West
8324,2023-09-26,North
8325,2023-06-10,South
8326,2023-04-17,East
8327,2023-10-06,West
8328,2023-12-19,South
8329,2023-08-23,East
8330,2023-01-18,East
8331,2023-08-30,North
8332,2023-04-27,North
8333,2023-10-13,South
8334,2023-10-09,North
8335,2023-05-24,South
8336,2023-07-24,South
8337,2023-02-08,South
8338,2023-06-03,North
8339,2023-06-25,West
8340,2023-08-29,South
8341,2023-05-14,West
8342,2023-02-15,East
8343,2023-02-19,North
8344,2023-06-15,North
8345,2023-04-16,West
8346,2023-08-04,East
8347,2023-05-26,East
8348,2023-03-13,South
8349,2023-11-26,North
8350,2023-09-30,East
8351,2023-09-04,East
8352,2023-07-05,South
8353,2023-03-11,South
8354,2023-05-30,West
8355,2023-09-03,North
8356,2023-09-19,East
8357,2023-01-26,West
8358,2023-05-20,North
8359,2023-04-09,West
8360,2023-10-05,North
8361,2023-02-20,North
8362,2023-05-31,East
8363,2023-04-14,North
8364,2023-03-30,South
8365,2023-05-21,East
8366,2023-08-01,South
8367,2023-08-21,West
8368,2023-07-02,West
8369,2023-09-08,North
8370,2023-01-09,North
8371,2023-03-20,South
8372,2023-02-21,South
8373,2023-09-26,South
8374,2023-08-14,West
8375,2023-02-20,South
8376,2023-07-05,East
8377,2023-02-03,East
8378,2023-10-18,West
8379,2023-08-18,South
8380,2023-05-11,South
8381,2023-04-30,North
8382,2023-11-22,East
8383,2023-09-04,West
8384,2023-07-11,South
8385,2023-11-19,North
8386,2023-07-29,West
8387,2023-04-13,West
8388,2023-11-25,East
8389,2023-05-13,South
8390,2023-11-19,West
8391,2023-05-19,North
8392,2023-05-01,North
8393,2023-04-04,West
8394,2023-05-09,North
8395,2023-04-01,West
8396,2023-04-02,North
8397,2023-03-04,West
8398,2023-01-29,West
8399,2023-07-29,West
8400,2023-01-12,North
8401,2023-11-29,West
8402,2023-10-24,East
8403,2023-05-10,West
8404,2023-10-20,South
8405,2023-06-22,South
8406,2023-07-27,East
8407,2023-01-24,West
8408,2023-04-09,South
8409,2023-12-22,West
8410,2023-05-19,South
8411,2023-11-10,North
8412,2023-06-23,North
8413,2023-01-29,East
8414,2023-05-23,East
8415,2023-11-12,West
8416,2023-12-17,East
8417,2023-02-11,West
8418,2023-10-26,North
8419,2023-07-27,North
8420,2023-11-26,South
8421,2023-07-11,West
8422,2023-06-09,North
8423,2023-03-05,North
8424,2023-08-31,West
8425,2023-09-15,South
8426,2023-06-01,South
8427,2023-08-03,South
8428,2023-11-18,South
8429,2023-06-15,North
8430,2023-01-31,West
8431,2023-08-20,West
8432,2023-10-09,North
8433,2023-01-29,North
8434,2023-07-14,North
8435,2023-11-30,East
8436,2023-09-13,West
8437,2023-10-08,West
8438,2023-10-31,West
8439,2023-11-17,South
8440,2023-11-19,North
8441,2023-12-12,North
8442,2023-10-21,North
8443,2023-03-28,East
8444,2023-05-29,West
8445,2023-09-06,North
8446,2023-11-17,East
8447,2023-10-10,North
8448,2023-12-28,South
8449,2023-07-17,West
8450,2023-02-13,East
8451,2023-12-22,North
8452,2023-01-28,West
8453,2023-01-17,East
8454,2023-05-07,West
8455,2023-06-17,West
8456,2023-09-01,South
8457,2023-03-17,West
8458,2023-08-19,East
8459,2023-07-23,West
8460,2023-09-05,East
8461,2023-10-29,West
8462,2023-08-02,North
8463,2023-08-03,South
8464,2023-06-07,North
8465,2023-03-10,South
8466,2023-03-26,East
8467,2023-09-24,South
8468,2023-03-10,West
8469,2023-04-09,West
8470,2023-12-13,North
8471,2023-08-04,South
8472,2023-06-10,East
8473,2023-04-04,East
8474,2023-06-23,West
8475,2023-06-14,East
8476,2023-04-25,West
8477,2023-08-08,West
8478,2023-01-31,West
8479,2023-01-11,North
8480,2023-12-09,North
8481,2023-05-10,West
8482,2023-04-15,West
8483,2023-01-27,West
8484,2023-08-15,East
8485,2023-01-02,West
8486,2023-12-25,West
8487,2023-04-11,South
8488,2023-01-21,South
8489,2023-02-27,South
8490,2023-06-29,South
8491,2023-12-07,West
8492,2023-12-15,South
8493,2023-01-20,East
8494,2023-09-12,East
8495,2023-11-13,South
8496,2023-02-07,North
8497,2023-05-28,East
8498,2023-01-25,East
8499,2023-05-01,South
8500,2023-01-26,South
8501,2023-06-18,West
8502,2023-11-19,East
8503,2023-08-13,South
8504,2023-01-01,South
8505,2023-11-03,West
8506,2023-09-18,East
8507,2023-01-13,South
8508,2023-02-17,West
8509,2023-11-09,South
8510,2023-10-18,North
8511,2023-11-28,North
8512,2023-04-04,South
8513,2023-09-18,East
8514,2023-10-05,North
8515,2023-12-25,West
8516,2023-07-24,South
8517,2023-07-04,West
8518,2023-06-24,North
8519,2023-11-05,East
8520,2023-03-10,West
8521,2023-04-14,North
8522,2023-09-03,North
8523,2023-06-10,North
8524,2023-07-19,West
8525,2023-08-04,North
8526,2023-07-31,South
8527,2023-01-16,North
8528,2023-11-28,South
8529,2023-07-24,East
8530,2023-12-31,South
8531,2023-02-08,East
8532,2023-03-30,East
8533,2023-09-13,South
8534,2023-09-11,East
8535,2023-08-04,South
8536,2023-10-30,West
8537,2023-06-21,East
8538,2023-05-17,South
8539,2023-06-27,East
8540,2023-03-18,North
8541,2023-07-07,South
8542,2023-01-15,North
8543,2023-10-19,East
8544,2023-11-15,East
8545,2023-11-21,West
8546,2023-08-02,South
8547,2023-07-27,North
8548,2023-06-18,West
8549,2023-11-26,East
8550,2023-10-07,East
8551,2023-11-01,West
8552,2023-05-26,North
8553,2023-09-20,East
8554,2023-01-04,East
8555,2023-03-31,South
8556,2023-03-01,West
8557,2023-11-07,East
8558,2023-01-16,North
8559,2023-08-15,South
8560,2023-01-29,West
8561,2023-05-31,North
8562,2023-09-02,East
8563,2023-09-27,West
8564,2023-03-20,West
8565,2023-10-16,North
8566,2023-06-02,West
8567,2023-10-04,North
8568,2023-10-06,East
8569,2023-02-26,South
8570,2023-07-05,North
8571,2023-04-03,South
8572,2023-10-03,West
8573,2023-06-07,North
8574,2023-10-02,East
8575,2023-06-30,North
8576,2023-12-25,North
8577,2023-03-18,North
8578,2023-05-31,South
8579,2023-08-26,South
8580,2023-10-16,West
8581,2023-08-19,West
8582,2023-01-18,West
8583,2023-03-14,West
8584,2023-07-08,North
8585,2023-01-17,South
8586,2023-01-19,South
8587,2023-08-07,South
8588,2023-11-22,South
8589,2023-04-30,West
8590,2023-04-11,North
8591,2023-02-03,South
8592,2023-03-25,East
8593,2023-07-15,North
8594,2023-11-26,East
8595,2023-07-21,North
8596,2023-12-10,North
8597,2023-12-07,North
8598,2023-01-11,East
8599,2023-12-13,South
8600,2023-08-06,South
8601,2023-09-10,East
8602,2023-08-10,South
8603,2023-03-21,West
8604,2023-01-07,South
8605,2023-09-29,West
8606,2023-08-15,West
8607,2023-01-16,West
8608,2023-01-12,East
8609,2023-10-18,South
8610,2023-08-29,South
8611,2023-01-21,East
8612,2023-06-27,East
8613,2023-08-16,South
8614,2023-09-30,East
8615,2023-10-15,East
8616,2023-10-24,West
8617,2023-05-14,East
8618,2023-10-10,West
8619,2023-06-02,North
8620,2023-03-07,West
8621,2023-05-17,West
8622,2023-04-02,East
8623,2023-11-13,South
8624,2023-09-16,North
8625,2023-04-13,North
8626,2023-02-24,North
8627,2023-09-14,South
8628,2023-04-11,North
8629,2023-07-17,North
8630,2023-10-28,South
8631,2023-08-14,North
8632,2023-08-25,East
8633,2023-01-26,East
8634,2023-05-01,West
8635,2023-07-01,West
8636,2023-07-18,West
8637,2023-10-29,East
8638,2023-09-12,East
8639,2023-05-02,East
8640,2023-01-31,West
8641,2023-11-11,West
8642,2023-10-12,West
8643,2023-04-16,West
8644,2023-08-12,West
8645,2023-09-30,West
8646,2023-08-20,East
8647,2023-09-13,South
8648,2023-01-24,South
8649,2023-04-19,West
8650,2023-07-10,South
8651,2023-12-13,South
8652,2023-01-25,East
8653,2023-07-06,West
8654,2023-10-15,West
8655,2023-04-26,South
8656,2023-12-04,West
8657,2023-02-06,West
8658,2023-10-09,West
8659,2023-05-17,West
8660,2023-08-15,South
8661,2023-11-16,North
8662,2023-11-24,South
8663,2023-07-01,East
8664,2023-12-28,North
8665,2023-03-27,North
8666,2023-02-22,North
8667,2023-12-14,South
8668,2023-12-21,East
8669,2023-08-23,South
8670,2023-09-24,East
8671,2023-10-14,South
8672,2023-04-10,South
8673,2023-03-28,South
8674,2023-01-15,North
8675,2023-04-11,South
8676,2023-06-14,East
8677,2023-01-29,East
8678,2023-04-24,East
8679,2023-04-17,North
8680,2023-12-30,South
8681,2023-05-10,South
8682,2023-03-25,West
8683,2023-09-28,North
8684,2023-09-01,East
8685,2023-08-02,East
8686,2023-11-02,South
8687,2023-06-15,East
8688,2023-10-06,South
8689,2023-02-28,South
8690,2023-03-31,West
8691,2023-11-27,North
8692,2023-07-13,South
8693,2023-05-03,South
8694,2023-05-16,South
8695,2023-05-19,West
8696,2023-08-17,South
8697,2023-10-01,North
8698,2023-02-19,North
8699,2023-04-28,East
8700,2023-07-21,North
8701,2023-07-10,East
8702,2023-12-30,North
8703,2023-11-19,East
8704,2023-06-30,South
8705,2023-03-19,West
8706,2023-03-16,West
8707,2023-10-22,West
8708,2023-10-08,South
8709,2023-01-21,West
8710,2023-06-20,North
8711,2023-01-15,East
8712,2023-07-30,South
8713,2023-02-17,West
8714,2023-03-27,North
8715,2023-05-29,North
8716,2023-07-07,South
8717,2023-11-02,South
8718,2023-05-31,West
8719,2023-05-21,East
8720,2023-03-10,West
8721,2023-09-17,West
8722,2023-11-30,South
8723,2023-01-09,West
8724,2023-05-01,West
8725,2023-04-11,East
8726,2023-05-29,North
8727,2023-05-26,North
8728,2023-12-19,East
8729,2023-08-31,North
8730,2023-08-29,West
8731,2023-12-03,East
8732,2023-02-12,East
8733,2023-04-05,South
8734,2023-08-14,North
8735,2023-01-06,South
8736,2023-08-02,West
8737,2023-07-25,East
8738,2023-03-08,West
8739,2023-04-10,North
8740,2023-01-12,South
8741,2023-08-25,North
8742,2023-11-18,West
8743,2023-09-15,South
8744,2023-12-03,North
8745,2023-05-15,West
8746,2023-08-10,North
8747,2023-06-05,East
8748,2023-05-22,South
8749,2023-06-07,South
8750,2023-11-22,South
8751,2023-12-10,East
8752,2023-09-19,South
8753,2023-10-10,East
8754,2023-12-04,South
8755,2023-12-10,North
8756,2023-08-17,North
8757,2023-10-07,North
8758,2023-12-24,North
8759,2023-10-17,East
8760,2023-06-17,West
8761,2023-02-16,West
8762,2023-07-22,North
8763,2023-08-02,West
8764,2023-09-03,West
8765,2023-01-24,South
8766,2023-11-17,East
8767,2023-10-01,North
8768,2023-02-13,West
8769,2023-11-28,West
8770,2023-11-09,North
8771,2023-12-29,South
8772,2023-06-05,North
8773,2023-07-18,South
8774,2023-06-11,West
8775,2023-08-22,East
8776,2023-06-12,South
8777,2023-04-26,South
8778,2023-04-03,North
8779,2023-02-11,West
8780,2023-10-11,East
8781,2023-07-29,North
8782,2023-07-25,North
8783,2023-08-08,East
8784,2023-10-07,West
8785,2023-05-16,East
8786,2023-04-16,North
8787,2023-04-28,North
8788,2023-08-25,South
8789,2023-11-05,East
8790,2023-04-10,East
8791,2023-09-18,East
8792,2023-11-01,North
8793,2023-12-20,West
8794,2023-10-13,North
8795,2023-11-24,South
8796,2023-04-13,North
8797,2023-03-04,North
8798,2023-06-24,North
8799,2023-10-09,South
8800,2023-10-20,East
8801,2023-08-14,West
8802,2023-01-07,West
8803,2023-05-07,South
8804,2023-04-02,East
8805,2023-07-09,East
8806,2023-12-25,South
8807,2023-02-22,North
8808,2023-08-30,East
8809,2023-05-12,West
8810,2023-12-30,South
8811,2023-04-22,West
8812,2023-01-07,North
8813,2023-08-18,South
8814,2023-06-05,West
8815,2023-07-16,West
8816,2023-11-19,North
8817,2023-12-30,South
8818,2023-08-11,East
8819,2023-09-07,East
8820,2023-03-24,West
8821,2023-08-28,North
8822,2023-12-26,West
8823,2023-11-19,North
8824,2023-09-20,East
8825,2023-07-08,West
8826,2023-10-17,West
8827,2023-12-28,North
8828,2023-02-27,South
8829,2023-01-09,North
8830,2023-10-31,South
8831,2023-04-25,East
8832,2023-07-29,West
8833,2023-02-10,West
8834,2023-10-31,North
8835,2023-06-22,North
8836,2023-08-22,East
8837,2023-10-08,East
8838,2023-03-19,South
8839,2023-04-18,East
8840,2023-10-08,East
8841,2023-02-08,East
8842,2023-04-29,East
8843,2023-12-01,South
8844,2023-12-02,East
8845,2023-01-27,South
8846,2023-04-14,North
8847,2023-03-15,West
8848,2023-07-10,North
8849,2023-11-20,East
8850,2023-05-27,West
8851,2023-09-12,East
8852,2023-10-11,East
8853,2023-08-01,North
8854,2023-05-03,East
8855,2023-07-25,North
8856,2023-08-28,East
8857,2023-12-05,South
8858,2023-10-13,West
8859,2023-01-22,North
8860,2023-09-16,North
8861,2023-12-23,West
8862,2023-04-15,North
8863,2023-09-15,West
8864,2023-07-23,South
8865,2023-11-06,East
8866,2023-09-19,South
8867,2023-04-17,East
8868,2023-09-08,West
8869,2023-08-09,South
8870,2023-08-10,East
8871,2023-09-15,West
8872,2023-07-20,East
8873,2023-09-15,North
8874,2023-12-15,North
8875,2023-08-13,West
8876,2023-07-21,East
8877,2023-08-14,North
8878,2023-08-24,South
8879,2023-07-02,East
8880,2023-07-19,East
8881,2023-12-23,North
8882,2023-09-03,North
8883,2023-12-19,West
8884,2023-04-21,East
8885,2023-01-06,South
8886,2023-08-24,North
8887,2023-05-07,East
8888,2023-04-14,North
8889,2023-08-25,West
8890,2023-06-04,East
8891,2023-09-14,East
8892,2023-08-23,West
8893,2023-10-16,South
8894,2023-02-09,North
8895,2023-10-15,West
8896,2023-07-16,East
8897,2023-09-30,West
8898,2023-09-21,East
8899,2023-02-26,West
8900,2023-10-25,South
8901,2023-04-08,East
8902,2023-05-17,West
8903,2023-03-28,South
8904,2023-08-30,South
8905,2023-07-18,North
8906,2023-11-06,East
8907,2023-03-25,North
8908,2023-08-30,South
8909,2023-10-08,North
8910,2023-11-19,North
8911,2023-09-09,West
8912,2023-07-09,North
8913,2023-06-01,South
8914,2023-10-29,North
8915,2023-10-05,East
8916,2023-05-19,West
8917,2023-06-25,South
8918,2023-01-08,North
8919,2023-10-22,East
8920,2023-08-23,South
8921,2023-06-12,North
8922,2023-02-18,West
8923,2023-10-29,North
8924,2023-02-07,South
8925,2023-05-16,South
8926,2023-11-06,South
8927,2023-08-07,East
8928,2023-12-14,North
8929,2023-10-23,North
8930,2023-02-03,North
8931,2023-12-18,West
8932,2023-03-20,East
8933,2023-08-24,East
8934,2023-09-30,West
8935,2023-06-10,East
8936,2023-06-24,West
8937,2023-11-04,South
8938,2023-08-09,South
8939,2023-01-09,East
8940,2023-10-16,South
8941,2023-04-23,South
8942,2023-07-24,South
8943,2023-07-05,North
8944,2023-12-07,South
8945,2023-07-16,North
8946,2023-09-23,West
8947,2023-09-19,West
8948,2023-09-05,West
8949,2023-04-25,West
8950,2023-05-01,West
8951,2023-05-21,South
8952,2023-03-06,South
8953,2023-10-03,South
8954,2023-11-09,West
8955,2023-08-27,West
8956,2023-10-29,North
8957,2023-01-10,East
8958,2023-08-21,South
8959,2023-07-14,East
8960,2023-01-12,West
8961,2023-06-26,West
8962,2023-06-26,West
8963,2023-08-05,East
8964,2023-01-11,North
8965,2023-04-28,West
8966,2023-06-13,North
8967,2023-02-08,North
8968,2023-02-22,South
8969,2023-08-06,East
8970,2023-07-25,West
8971,2023-11-08,North
8972,2023-12-26,East
8973,2023-02-25,East
8974,2023-04-28,West
8975,2023-09-10,South
8976,2023-10-13,South
8977,2023-09-25,North
8978,2023-10-18,South
8979,2023-11-29,South
8980,2023-06-29,South
8981,2023-12-24,East
8982,2023-08-23,West
8983,2023-12-09,East
8984,2023-07-15,East
8985,2023-11-04,West
8986,2023-03-21,East
8987,2023-05-15,North
8988,2023-01-22,North
8989,2023-11-27,East
8990,2023-08-13,South
8991,2023-02-27,East
8992,2023-04-03,South
8993,2023-07-11,East
8994,2023-04-13,North
8995,2023-01-07,South
8996,2023-05-08,North
8997,2023-02-24,East
8998,2023-08-19,West
8999,2023-12-28,South
9000,2023-03-03,South
9001,2023-08-28,East
9002,2023-03-31,East
9003,2023-08-20,South
9004,2023-08-21,West
9005,2023-12-20,East
9006,2023-11-29,East
9007,2023-10-19,East
9008,2023-12-11,West
9009,2023-06-01,South
9010,2023-05-25,North
9011,2023-05-10,East
9012,2023-05-21,West
9013,2023-04-03,South
9014,2023-04-24,South
9015,2023-10-11,West
9016,2023-05-23,East
9017,2023-08-11,North
9018,2023-08-20,East
9019,2023-02-02,South
9020,2023-10-03,North
9021,2023-06-19,East
9022,2023-05-20,North
9023,2023-12-23,West
9024,2023-07-20,East
9025,2023-01-23,South
9026,2023-08-12,South
9027,2023-09-27,North
9028,2023-12-13,West
9029,2023-06-02,East
9030,2023-11-29,West
9031,2023-03-26,West
9032,2023-04-19,North
9033,2023-01-31,North
9034,2023-08-17,East
9035,2023-08-28,South
9036,2023-12-29,East
9037,2023-11-06,West
9038,2023-05-21,North
9039,2023-06-05,West
9040,2023-10-26,North
9041,2023-12-11,South
9042,2023-04-09,West
9043,2023-02-16,North
9044,2023-11-23,East
9045,2023-03-08,East
9046,2023-03-03,East
9047,2023-04-19,West
9048,2023-06-16,North
9049,2023-02-06,North
9050,2023-04-29,North
9051,2023-03-27,West
9052,2023-02-21,North
9053,2023-04-01,South
9054,2023-10-16,West
9055,2023-12-03,South
9056,2023-10-25,South
9057,2023-07-23,East
9058,2023-08-26,West
9059,2023-06-04,North
9060,2023-08-28,South
9061,2023-05-16,West
9062,2023-12-28,North
9063,2023-03-05,East
9064,2023-05-03,West
9065,2023-09-11,West
9066,2023-04-24,West
9067,2023-01-20,North
9068,2023-01-16,South
9069,2023-05-25,South
9070,2023-07-27,West
9071,2023-01-19,West
9072,2023-06-15,North
9073,2023-02-07,East
9074,2023-06-30,West
9075,2023-12-15,West
9076,2023-04-15,East
9077,2023-04-10,West
9078,2023-03-31,South
9079,2023-10-27,West
9080,2023-11-28,South
9081,2023-03-20,North
9082,2023-03-14,North
9083,2023-06-25,South
9084,2023-04-06,South
9085,2023-12-11,East
9086,2023-04-13,South
9087,2023-08-12,South
9088,2023-01-06,West
9089,2023-05-02,East
9090,2023-08-24,South
9091,2023-04-26,South
9092,2023-06-12,South
9093,2023-08-14,West
9094,2023-08-18,West
9095,2023-07-01,West
9096,2023-09-06,North
9097,2023-11-14,West
9098,2023-07-29,South
9099,2023-05-24,West
9100,2023-12-11,West
9101,2023-04-06,East
9102,2023-12-12,South
9103,2023-09-01,West
9104,2023-03-27,North
9105,2023-07-03,East
9106,2023-05-01,West
9107,2023-11-28,East
9108,2023-04-02,East
9109,2023-03-11,North
9110,2023-05-13,North
9111,2023-10-06,North
9112,2023-05-17,South
9113,2023-11-10,East
9114,2023-07-06,West
9115,2023-08-09,North
9116,2023-02-15,North
9117,2023-10-05,East
9118,2023-07-11,East
9119,2023-01-08,East
9120,2023-10-03,West
9121,2023-06-28,South
9122,2023-11-30,South
9123,2023-02-08,North
9124,2023-10-20,South
9125,2023-06-27,West
9126,2023-06-11,South
9127,2023-11-27,West
9128,2023-04-14,North
9129,2023-06-10,East
9130,2023-10-14,West
9131,2023-05-03,East
9132,2023-02-23,North
9133,2023-02-03,West
9134,2023-08-30,West
9135,2023-04-23,South
9136,2023-11-14,West
9137,2023-01-23,North
9138,2023-02-15,East
9139,2023-11-08,West
9140,2023-05-15,North
9141,2023-04-28,North
9142,2023-07-08,West
9143,2023-05-11,South
9144,2023-07-31,West
9145,2023-04-23,West
9146,2023-02-13,South
9147,2023-05-08,North
9148,2023-12-30,West
9149,2023-06-07,South
9150,2023-09-30,East
9151,2023-11-11,East
9152,2023-12-21,South
9153,2023-12-06,North
9154,2023-02-14,South
9155,2023-04-18,North
9156,2023-08-07,East
9157,2023-11-14,West
9158,2023-11-11,South
