order_id,customer_id,order_date,revenue
22838,2171,2024-03-23,1635
22839,5633,2024-03-24,1190
22840,173,2024-02-18,1012
22841,4678,2024-03-15,1097
22842,9835,2024-03-07,417
22843,1992,2024-02-04,1794
22844,9390,2024-03-27,1133
22845,8094,2024-03-20,587
22846,5375,2024-01-22,1533
22847,8295,2024-01-18,317
22848,1788,2024-02-05,1954
22849,5510,2024-02-08,980
22850,5513,2024-03-24,1204
22851,177,2024-01-22,1754
22852,9501,2024-01-17,1809
22853,5778,2024-01-21,693
22854,9972,2024-03-26,1436
22855,7861,2024-01-10,1769
22856,2048,2024-03-21,1014
22857,778,2024-01-28,305
22858,2803,2024-01-17,818
22859,6821,2024-01-07,385
22860,2424,2024-03-12,353
22861,5408,2024-02-09,1476
22862,2745,2024-01-22,648
22863,4744,2024-02-29,1698
22864,1763,2024-03-17,303
22865,391,2024-01-25,808
22866,5056,2024-01-24,1385
22867,1346,2024-03-16,674
22868,4590,2024-01-01,1625
22869,2186,2024-01-23,212
22870,8381,2024-02-24,1394
22871,9532,2024-03-27,1873
22872,3221,2024-01-13,1368
22873,8176,2024-01-12,1090
22874,6996,2024-02-12,726
22875,3570,2024-01-11,330
22876,7514,2024-02-19,754
22877,3615,2024-02-29,1042
22878,9033,2024-03-30,1595
22879,9573,2024-02-19,732
22880,4884,2024-01-05,927
22881,2414,2024-02-20,380
22882,9284,2024-02-21,835
22883,8691,2024-03-20,996
22884,4161,2024-02-26,209
22885,7991,2024-02-01,654
22886,5406,2024-03-19,1266
22887,8729,2024-03-21,690
22888,813,2024-03-08,229
22889,4295,2024-03-23,1825
22890,7409,2024-03-22,911
22891,8182,2024-03-13,1761
22892,8509,2024-03-01,1390
22893,9610,2024-03-28,1708
22894,996,2024-03-02,1034
22895,1165,2024-02-13,340
22896,9130,2024-03-24,613
22897,1229,2024-01-14,449
22898,4082,2024-02-07,586
22899,6440,2024-03-29,901
22900,5810,2024-01-07,807
22901,6817,2024-01-09,1909
22902,596,2024-02-20,1327
22903,3012,2024-03-02,1036
22904,9475,2024-02-09,1019
22905,6372,2024-01-28,912
22906,4608,2024-03-20,874
22907,4448,2024-01-27,1547
22908,8971,2024-02-14,1577
22909,6051,2024-03-22,1993
22910,9780,2024-02-02,1658
22911,8358,2024-02-03,1962
22912,4824,2024-01-24,1748
22913,8504,2024-03-06,1896
22914,4846,2024-02-09,1599
22915,6404,2024-03-08,871
22916,6318,2024-03-11,783
22917,5406,2024-02-11,1029
22918,2980,2024-02-24,940
22919,5010,2024-01-19,1283
22920,2534,2024-02-17,1081
22921,5352,2024-03-13,1031
22922,5841,2024-01-24,1091
22923,4162,2024-01-23,1561
22924,2413,2024-03-12,364
22925,4182,2024-02-19,337
22926,9305,2024-01-01,810
22927,4951,2024-02-22,1923
22928,3118,2024-01-18,389
22929,3694,2024-01-01,1227
22930,3830,2024-02-19,692
22931,6651,2024-03-12,953
22932,2665,2024-01-18,315
22933,8675,2024-01-06,594
22934,8619,2024-03-29,1948
22935,3357,2024-01-23,1071
22936,2611,2024-01-31,319
22937,4267,2024-02-23,1593
22938,2477,2024-01-21,436
22939,8972,2024-03-13,1407
22940,1958,2024-02-05,1586
22941,1727,2024-01-24,1748
22942,9403,2024-01-14,1458
22943,2661,2024-02-12,1029
22944,7029,2024-02-20,1317
22945,6044,2024-03-20,208
22946,573,2024-01-22,412
22947,550,2024-03-06,1283
22948,1509,2024-01-30,451
22949,1831,2024-03-17,862
22950,4212,2024-03-05,727
22951,9121,2024-03-05,281
22952,8397,2024-02-13,1672
22953,8783,2024-01-07,1667
22954,9847,2024-01-17,1183
22955,5056,2024-01-19,1349
22956,2034,2024-01-27,1150
22957,4611,2024-01-15,957
22958,8956,2024-02-18,1508
22959,6626,2024-01-23,1968
22960,3867,2024-01-15,1817
22961,9633,2024-01-30,1586
22962,6644,2024-01-15,577
22963,9422,2024-03-13,1695
22964,2840,2024-03-03,841
22965,4245,2024-02-28,1404
22966,7463,2024-03-08,1561
22967,4567,2024-02-19,609
22968,98,2024-03-07,1351
22969,1991,2024-02-24,1885
22970,6956,2024-01-31,1839
22971,346,2024-02-01,800
22972,2786,2024-01-06,497
22973,9525,2024-03-16,1730
22974,6678,2024-03-18,1506
22975,4254,2024-02-19,1239
22976,665,2024-01-24,230
22977,2371,2024-01-28,1411
22978,632,2024-02-27,616
22979,4219,2024-01-27,1758
22980,7038,2024-03-24,1438
22981,7513,2024-01-20,1411
22982,9594,2024-03-18,1751
22983,1330,2024-03-20,554
22984,2311,2024-03-21,1524
22985,463,2024-01-18,1863
22986,1243,2024-02-12,1475
22987,7263,2024-03-17,1484
22988,2246,2024-02-14,1200
22989,5780,2024-01-13,1848
22990,2625,2024-02-11,1702
22991,9161,2024-02-06,1202
22992,3985,2024-02-19,1047
22993,7791,2024-03-08,1669
22994,7818,2024-03-25,1934
22995,5432,2024-03-22,1005
22996,6224,2024-01-25,1551
22997,4401,2024-02-12,1995
22998,8303,2024-02-15,1091
22999,7700,2024-03-09,1064
23000,9064,2024-01-04,933
23001,4785,2024-02-13,828
23002,4249,2024-01-27,1632
23003,180,2024-02-26,1127
23004,3447,2024-01-13,705
23005,1441,2024-03-24,440
23006,5007,2024-01-10,230
23007,8919,2024-02-01,1037
23008,360,2024-03-24,455
23009,9526,2024-01-20,1435
23010,8859,2024-03-02,1766
23011,3046,2024-03-15,1991
23012,4731,2024-01-02,1848
23013,3694,2024-03-15,391
23014,826,2024-03-16,1648
23015,1019,2024-01-26,270
23016,664,2024-01-22,1211
23017,6275,2024-03-25,1289
23018,2010,2024-02-04,1286
23019,8789,2024-03-08,1900
23020,5884,2024-01-15,1690
23021,1502,2024-01-12,755
23022,1160,2024-03-19,1634
23023,265,2024-01-14,1073
23024,1714,2024-03-09,950
23025,121,2024-02-21,1150
23026,8912,2024-01-09,1361
23027,5321,2024-01-24,236
23028,3656,2024-03-14,720
23029,4615,2024-01-30,1058
23030,3660,2024-03-28,1152
23031,808,2024-03-17,598
23032,3100,2024-01-06,1663
23033,7238,2024-01-09,1138
23034,3180,2024-03-18,1544
23035,6007,2024-01-14,1645
23036,7204,2024-01-28,631
23037,3995,2024-02-20,1619
23038,2637,2024-01-28,1912
23039,4699,2024-02-07,839
23040,3189,2024-01-11,1366
23041,3069,2024-01-26,884
23042,8299,2024-03-01,1258
23043,6719,2024-02-02,808
23044,1672,2024-03-05,1859
23045,5895,2024-02-04,1572
23046,213,2024-01-23,983
23047,3393,2024-01-27,1483
23048,9925,2024-02-14,436
23049,9861,2024-03-08,1989
23050,5112,2024-02-07,983
23051,6616,2024-02-12,631
23052,2429,2024-01-01,737
23053,8639,2024-02-14,1734
23054,4068,2024-01-28,1574
23055,4328,2024-02-14,578
23056,2257,2024-02-02,1542
23057,5447,2024-03-01,573
23058,9027,2024-01-17,539
23059,9287,2024-03-25,1620
23060,5723,2024-02-21,581
23061,7797,2024-01-22,297
23062,9917,2024-02-01,1696
23063,1865,2024-02-20,1393
23064,4946,2024-01-17,1327
23065,559,2024-01-01,977
23066,6122,2024-01-01,1710
23067,330,2024-02-05,1963
23068,384,2024-03-12,984
23069,1869,2024-01-05,1059
23070,7393,2024-02-22,775
23071,4797,2024-02-07,1950
23072,9390,2024-01-12,504
23073,8029,2024-01-16,1901
23074,9811,2024-01-04,332
23075,4599,2024-02-15,1207
23076,710,2024-01-28,1539
23077,2275,2024-01-20,397
23078,3986,2024-01-16,966
23079,745,2024-01-27,1515
23080,2248,2024-03-12,829
23081,8408,2024-01-25,1154
23082,3108,2024-03-07,1303
23083,6123,2024-02-02,1472
23084,4279,2024-02-21,797
23085,174,2024-02-15,913
23086,8624,2024-01-24,225
23087,9004,2024-01-09,390
23088,7744,2024-03-04,1017
23089,109,2024-03-03,836
23090,2571,2024-02-06,1504
23091,9279,2024-02-12,1574
23092,3291,2024-03-22,1393
23093,4887,2024-02-08,1352
23094,1847,2024-02-13,1152
23095,7939,2024-03-14,735
23096,804,2024-03-12,459
23097,5688,2024-03-26,612
23098,4078,2024-02-13,1258
23099,5621,2024-03-10,1034
23100,2455,2024-03-07,1273
23101,1238,2024-03-30,959
23102,1352,2024-01-24,1123
23103,1559,2024-03-27,464
23104,2006,2024-03-21,1938
23105,1726,2024-02-24,1344
23106,8029,2024-03-20,598
23107,4789,2024-02-14,1987
23108,6270,2024-01-22,1372
23109,1928,2024-01-31,1915
23110,691,2024-02-04,1519
23111,6669,2024-01-09,1793
23112,4469,2024-01-12,1924
23113,6843,2024-03-02,951
23114,873,2024-01-06,442
23115,7632,2024-01-12,586
23116,6712,2024-01-13,829
23117,2487,2024-03-12,480
23118,9303,2024-01-01,365
23119,3042,2024-03-29,949
23120,7941,2024-01-14,810
23121,1536,2024-01-13,1884
23122,2816,2024-01-24,1260
23123,7903,2024-01-05,626
23124,9772,2024-01-02,1680
23125,3607,2024-01-21,488
23126,9714,2024-01-27,1693
23127,524,2024-01-22,490
23128,9356,2024-03-25,956
23129,8019,2024-01-12,1345
23130,3934,2024-02-12,829
23131,7069,2024-03-30,829
23132,3602,2024-03-24,1805
23133,1381,2024-01-10,1227
23134,3807,2024-03-18,1566
23135,9966,2024-02-22,1808
23136,7467,2024-03-05,304
23137,1931,2024-03-08,1459
23138,8091,2024-02-25,410
23139,7342,2024-03-29,1382
23140,1513,2024-03-24,845
23141,961,2024-02-13,1745
23142,4256,2024-03-20,1087
23143,8894,2024-02-08,564
23144,2144,2024-02-25,465
23145,2860,2024-02-25,1034
23146,8116,2024-02-23,1262
23147,2813,2024-03-06,1965
23148,4703,2024-03-13,1728
23149,5933,2024-03-04,1140
23150,1204,2024-03-02,423
23151,6930,2024-02-17,553
23152,1211,2024-02-10,1846
23153,1167,2024-02-28,1398
23154,3142,2024-03-10,1804
23155,9086,2024-03-05,1072
23156,545,2024-01-09,518
23157,7793,2024-02-25,1845
23158,2018,2024-01-25,288
23159,3692,2024-01-10,757
23160,1693,2024-01-01,1498
23161,2381,2024-03-10,1222
23162,2427,2024-02-16,1992
23163,416,2024-03-14,610
23164,4045,2024-01-18,1229
23165,3360,2024-02-15,1941
23166,2400,2024-03-21,1624
23167,3290,2024-01-25,1411
23168,958,2024-01-18,1012
23169,5140,2024-02-26,1520
23170,5356,2024-03-11,1382
23171,8263,2024-01-12,641
23172,3046,2024-03-16,930
23173,4603,2024-01-04,788
23174,6971,2024-01-26,881
23175,9943,2024-02-12,574
23176,5699,2024-01-26,1155
23177,2516,2024-01-09,1405
23178,4170,2024-01-11,1761
23179,9016,2024-03-24,1926
23180,7436,2024-01-17,1886
23181,5843,2024-01-30,501
23182,7395,2024-02-09,318
23183,3895,2024-01-29,1517
23184,8067,2024-01-09,1790
23185,4558,2024-01-05,1119
23186,1609,2024-01-30,1561
23187,7593,2024-03-06,1318
23188,452,2024-01-17,1493
23189,7189,2024-02-24,1523
23190,9848,2024-01-09,1855
23191,4192,2024-03-28,1980
23192,2723,2024-02-22,1515
23193,8142,2024-01-04,363
23194,6361,2024-02-12,673
23195,5128,2024-03-08,1664
23196,3602,2024-03-25,1548
23197,6771,2024-01-25,1287
23198,5256,2024-02-09,1966
23199,7116,2024-01-22,398
23200,2374,2024-02-07,1195
23201,5916,2024-02-17,1067
23202,2066,2024-02-13,335
23203,3214,2024-03-27,1309
23204,7085,2024-02-29,1294
23205,6445,2024-03-11,1464
23206,5661,2024-02-11,471
23207,7818,2024-02-26,1129
23208,2676,2024-01-25,801
23209,8901,2024-01-29,665
23210,399,2024-02-20,1106
23211,6012,2024-03-19,1859
23212,2913,2024-02-13,1668
23213,4652,2024-02-25,823
23214,6796,2024-01-02,448
23215,5303,2024-01-02,524
23216,8795,2024-01-11,806
23217,5853,2024-02-02,410
23218,4186,2024-03-13,431
23219,8712,2024-03-18,1695
23220,8135,2024-02-16,520
23221,3187,2024-03-08,1328
23222,4257,2024-02-25,535
23223,8687,2024-03-14,362
23224,7414,2024-03-04,1159
23225,5912,2024-03-16,1390
23226,4409,2024-02-27,460
23227,3841,2024-01-10,1978
23228,8022,2024-02-06,1297
23229,6542,2024-01-20,1102
23230,4513,2024-03-06,1277
23231,6234,2024-01-02,739
23232,1935,2024-01-11,917
23233,6204,2024-02-12,519
23234,2053,2024-02-16,461
23235,7075,2024-01-23,1804
23236,6692,2024-02-08,392
23237,8377,2024-01-18,849
23238,2697,2024-01-07,492
23239,5177,2024-01-20,485
23240,5887,2024-02-02,1764
23241,4449,2024-02-08,1272
23242,9243,2024-01-15,855
23243,3001,2024-02-26,518
23244,2928,2024-01-13,1884
23245,3536,2024-02-13,1441
23246,1539,2024-01-26,1041
23247,3575,2024-02-12,542
23248,8516,2024-03-19,1429
23249,9723,2024-03-09,817
23250,2168,2024-03-03,1598
23251,5335,2024-02-13,999
23252,1833,2024-03-06,240
23253,1967,2024-02-07,1663
23254,3024,2024-02-06,1867
23255,6800,2024-03-18,1005
23256,7950,2024-03-08,1060
23257,6733,2024-02-10,1782
23258,7013,2024-02-24,1652
23259,14,2024-01-03,329
23260,8438,2024-03-19,1878
23261,5205,2024-03-01,1573
23262,9282,2024-03-13,612
23263,9473,2024-03-21,1719
23264,6524,2024-03-12,1451
23265,1666,2024-01-14,913
23266,3819,2024-02-20,675
23267,6553,2024-01-03,1888
23268,997,2024-01-13,1515
23269,7891,2024-03-14,279
23270,6521,2024-01-26,1840
23271,6745,2024-03-20,1630
23272,9002,2024-01-03,1845
23273,1890,2024-01-01,456
23274,703,2024-02-24,1818
23275,1932,2024-03-17,1688
23276,2536,2024-03-12,1804
23277,2983,2024-01-18,1912
23278,9761,2024-02-28,1646
23279,8137,2024-03-29,823
23280,6225,2024-03-20,508
23281,7977,2024-01-23,1167
23282,3668,2024-02-09,1365
23283,3276,2024-03-25,1734
23284,8656,2024-01-11,1242
23285,9560,2024-01-21,700
23286,8974,2024-03-22,1540
23287,1797,2024-03-10,1471
23288,7818,2024-02-07,541
23289,4499,2024-03-30,1809
23290,8280,2024-02-15,1358
23291,4477,2024-03-30,1945
23292,2677,2024-03-22,1885
23293,2909,2024-02-29,650
23294,2989,2024-03-13,1372
23295,486,2024-02-15,726
23296,9683,2024-02-28,399
23297,2178,2024-02-10,1536
23298,5750,2024-02-09,1707
23299,4701,2024-02-27,266
23300,3768,2024-01-09,421
23301,5248,2024-01-31,515
23302,3599,2024-01-01,675
23303,663,2024-02-03,1195
23304,1183,2024-02-16,1584
23305,9951,2024-03-18,1254
23306,8721,2024-01-09,1290
23307,7198,2024-03-23,1129
23308,844,2024-02-18,572
23309,1949,2024-03-22,628
23310,3745,2024-01-17,1345
23311,9749,2024-03-13,672
23312,1601,2024-01-19,763
23313,3399,2024-03-18,802
23314,7998,2024-03-16,1613
23315,3462,2024-03-15,817
23316,1499,2024-02-19,386
23317,3952,2024-03-22,1322
23318,6360,2024-01-31,319
23319,4634,2024-03-22,366
23320,3141,2024-02-07,1827
23321,2076,2024-01-26,1438
23322,1712,2024-02-10,268
23323,2731,2024-02-16,644
23324,4479,2024-01-07,455
23325,7023,2024-01-15,746
23326,795,2024-01-24,1852
23327,4967,2024-01-11,1595
23328,8742,2024-03-26,921
23329,5862,2024-02-07,1355
23330,5073,2024-03-14,1218
23331,8041,2024-02-18,919
23332,5217,2024-03-04,1187
23333,8285,2024-03-03,224
23334,6319,2024-03-29,691
23335,5466,2024-01-31,1316
23336,5189,2024-01-15,1832
23337,2145,2024-01-06,225
23338,1343,2024-01-25,1871
23339,2282,2024-01-24,434
23340,5015,2024-01-24,1315
23341,3584,2024-01-08,1588
23342,9568,2024-01-08,874
23343,3269,2024-03-18,1659
23344,1339,2024-02-25,1419
23345,4956,2024-02-16,637
23346,9549,2024-01-11,1927
23347,8714,2024-03-22,1240
23348,4589,2024-02-07,660
23349,2484,2024-03-25,1439
23350,242,2024-03-28,1083
23351,9955,2024-03-13,219
23352,1153,2024-02-29,882
23353,5609,2024-01-21,589
23354,2372,2024-03-15,679
23355,9337,2024-02-09,319
23356,4851,2024-02-05,909
23357,6968,2024-02-18,690
23358,1031,2024-02-17,940
23359,8425,2024-01-01,397
23360,3653,2024-03-20,1352
23361,3936,2024-03-14,260
23362,5417,2024-02-06,1262
23363,5784,2024-02-08,808
23364,9041,2024-01-18,1463
23365,114,2024-03-13,371
23366,8520,2024-01-02,579
23367,1638,2024-03-07,839
23368,2167,2024-03-08,1130
23369,1613,2024-02-02,1651
23370,4504,2024-02-08,375
23371,710,2024-02-05,1183
23372,93,2024-02-22,1420
23373,2930,2024-02-06,732
23374,8118,2024-02-22,715
23375,6450,2024-03-23,650
23376,2273,2024-03-28,452
23377,5508,2024-03-16,937
23378,4151,2024-01-31,1528
23379,344,2024-01-09,710
23380,3511,2024-03-25,487
23381,2631,2024-01-10,1935
23382,3256,2024-03-21,1208
23383,285,2024-03-19,1561
23384,2902,2024-01-19,283
23385,139,2024-03-15,1358
23386,1743,2024-03-21,1974
23387,1969,2024-03-22,221
23388,2661,2024-01-18,403
23389,9005,2024-02-20,312
23390,9796,2024-01-26,1748
23391,3813,2024-03-14,221
23392,5928,2024-02-05,1526
23393,6597,2024-03-13,244
23394,5912,2024-02-15,1582
23395,6380,2024-03-07,391
23396,7541,2024-01-15,1491
23397,6546,2024-02-26,451
23398,5231,2024-03-15,1132
23399,3523,2024-03-27,937
23400,61,2024-03-06,636
23401,2188,2024-02-22,586
23402,4259,2024-03-13,1244
23403,9827,2024-02-04,1335
23404,5306,2024-03-05,406
23405,7589,2024-03-10,1089
23406,5991,2024-01-07,1326
23407,5149,2024-01-24,1525
23408,7949,2024-02-11,343
23409,8442,2024-01-13,1258
23410,196,2024-03-11,1784
23411,4514,2024-03-20,1528
23412,2186,2024-03-08,1348
23413,1163,2024-01-09,386
23414,1849,2024-01-23,1120
23415,2696,2024-02-13,811
23416,4724,2024-03-12,774
23417,1070,2024-03-08,485
23418,4933,2024-03-28,1314
23419,6145,2024-02-12,609
23420,5698,2024-01-06,412
23421,2365,2024-02-12,1018
23422,1144,2024-01-23,461
23423,7240,2024-03-17,1068
23424,6488,2024-03-05,843
23425,7689,2024-02-03,1668
23426,3034,2024-01-29,1185
23427,7193,2024-03-23,1788
23428,3001,2024-02-22,1495
23429,9791,2024-01-19,1708
23430,867,2024-02-20,1406
23431,8102,2024-03-09,1465
23432,4803,2024-03-18,1755
23433,7387,2024-03-07,1818
23434,4784,2024-02-28,670
23435,9503,2024-03-03,535
23436,2084,2024-01-16,1708
23437,3911,2024-01-28,1458
23438,2093,2024-03-23,1105
23439,2638,2024-03-16,1751
23440,1740,2024-03-29,1312
23441,2742,2024-03-18,1705
23442,4441,2024-02-22,811
23443,8594,2024-02-06,1467
23444,6916,2024-01-09,281
23445,767,2024-03-19,764
23446,2692,2024-01-07,1201
23447,3721,2024-01-17,1047
23448,7732,2024-01-10,1641
23449,8002,2024-01-29,1249
23450,5554,2024-03-09,1185
23451,524,2024-03-05,547
23452,7422,2024-01-19,590
23453,2995,2024-03-12,393
23454,9544,2024-01-17,1570
23455,8142,2024-01-29,887
23456,5256,2024-02-18,1859
23457,8659,2024-02-25,363
23458,9093,2024-01-07,1681
23459,1677,2024-01-19,822
23460,752,2024-01-31,840
23461,84,2024-01-31,860
23462,4412,2024-02-21,1231
23463,821,2024-01-09,598
23464,600,2024-01-11,1939
23465,6270,2024-01-24,1862
23466,4396,2024-02-26,1938
23467,4421,2024-01-06,1348
23468,6878,2024-01-29,1048
23469,8622,2024-02-28,400
23470,7364,2024-02-06,1769
23471,2632,2024-03-11,582
23472,1682,2024-02-18,1260
23473,1111,2024-03-26,1156
23474,7967,2024-03-11,1160
23475,8483,2024-01-05,693
23476,3913,2024-03-23,817
23477,3874,2024-03-18,1529
23478,4028,2024-02-25,1155
23479,9569,2024-02-19,692
23480,5487,2024-01-11,1644
23481,7999,2024-01-13,1038
23482,3944,2024-01-31,1957
23483,9594,2024-03-13,692
23484,3184,2024-02-20,895
23485,2958,2024-02-22,1799
23486,9542,2024-02-13,945
23487,9548,2024-03-23,1127
23488,9855,2024-03-16,852
23489,547,2024-01-23,1210
23490,8100,2024-02-05,584
23491,1347,2024-01-30,1534
23492,9709,2024-03-03,1440
23493,8740,2024-02-20,1210
23494,9412,2024-01-27,1542
23495,1353,2024-01-31,1586
23496,9647,2024-03-06,1865
23497,2451,2024-03-19,847
23498,1891,2024-02-24,1633
23499,7104,2024-03-16,991
23500,3990,2024-03-05,267
23501,2170,2024-02-11,1365
23502,884,2024-01-09,509
23503,7101,2024-02-15,1692
23504,9651,2024-01-04,1674
23505,5011,2024-03-12,1586
23506,2303,2024-02-11,435
23507,14,2024-02-07,946
23508,4799,2024-01-10,1248
23509,2173,2024-03-04,332
23510,5153,2024-03-26,1398
23511,5074,2024-03-06,1361
23512,5141,2024-02-12,1404
23513,5555,2024-02-09,1993
23514,9661,2024-03-25,1278
23515,9344,2024-02-08,1240
23516,5152,2024-03-12,1515
23517,8568,2024-02-17,566
23518,216,2024-03-18,824
23519,2083,2024-01-07,1628
23520,715,2024-02-14,1027
23521,5701,2024-02-16,1320
23522,7317,2024-03-22,1156
23523,2962,2024-03-05,1189
23524,3168,2024-03-23,1274
23525,103,2024-02-01,491
23526,7572,2024-03-17,1083
23527,7124,2024-01-18,343
23528,8544,2024-01-09,1983
23529,9116,2024-01-08,1394
23530,1285,2024-02-06,1980
23531,8156,2024-01-29,1131
23532,9064,2024-02-12,300
23533,9697,2024-03-18,651
23534,8749,2024-02-28,1937
23535,7996,2024-01-02,1001
23536,3741,2024-02-11,366
23537,725,2024-03-23,1858
23538,2299,2024-01-07,329
23539,2757,2024-01-06,524
23540,555,2024-03-23,947
23541,6101,2024-01-18,1100
23542,1036,2024-03-24,817
23543,2763,2024-03-17,565
23544,5360,2024-03-26,711
23545,1088,2024-02-04,936
23546,8869,2024-03-24,1254
23547,8276,2024-02-20,359
23548,4659,2024-03-08,1362
23549,5020,2024-02-29,1071
23550,7221,2024-02-21,716
23551,3574,2024-03-16,646
23552,5409,2024-02-05,976
23553,2726,2024-02-02,1015
23554,4501,2024-03-02,630
23555,8784,2024-02-28,261
23556,8906,2024-02-10,953
23557,2709,2024-01-26,383
23558,7565,2024-02-25,1815
23559,8367,2024-03-11,1617
23560,6170,2024-02-19,1845
23561,2593,2024-02-22,1778
23562,3488,2024-02-17,552
23563,8740,2024-03-24,287
23564,125,2024-01-17,636
23565,9658,2024-03-28,242
23566,4288,2024-02-05,1625
23567,3389,2024-02-03,1097
23568,8181,2024-03-02,1827
23569,6730,2024-02-02,629
23570,5608,2024-03-20,304
23571,9084,2024-02-01,329
23572,3590,2024-02-05,365
23573,4809,2024-02-11,1341
23574,7208,2024-02-14,1792
23575,681,2024-02-26,1222
23576,5516,2024-02-17,1690
23577,8601,2024-01-09,689
23578,3856,2024-01-13,1096
23579,9423,2024-02-22,501
23580,6430,2024-02-07,1536
23581,2451,2024-03-05,532
23582,6288,2024-02-14,543
23583,4100,2024-02-18,793
23584,3722,2024-03-18,956
23585,176,2024-02-06,1237
23586,3831,2024-02-23,1998
23587,2737,2024-03-19,709
23588,2899,2024-01-04,745
23589,4011,2024-01-05,535
23590,8314,2024-03-12,395
23591,9770,2024-03-05,722
23592,7339,2024-01-12,1498
23593,7479,2024-01-25,948
23594,3387,2024-03-21,554
23595,2516,2024-03-03,1454
23596,5996,2024-03-23,1489
23597,1956,2024-01-19,251
23598,960,2024-01-26,1450
23599,9520,2024-03-17,617
23600,5452,2024-02-18,1713
23601,1602,2024-03-01,1484
23602,7343,2024-02-14,957
23603,2228,2024-02-15,914
23604,5957,2024-01-05,1697
23605,5810,2024-01-26,1037
23606,5469,2024-02-26,1096
23607,3039,2024-01-19,1407
23608,2307,2024-03-10,343
23609,598,2024-02-19,326
23610,85,2024-02-26,790
23611,9367,2024-03-09,713
23612,6073,2024-02-09,1525
23613,5406,2024-01-28,743
23614,2489,2024-01-09,302
23615,599,2024-03-15,1871
23616,3435,2024-01-11,326
23617,928,2024-03-17,321
23618,4148,2024-03-26,1274
23619,1826,2024-01-09,1318
23620,6849,2024-02-18,1266
23621,7739,2024-01-06,1681
23622,3967,2024-01-17,1529
23623,5396,2024-02-27,1524
23624,2097,2024-02-02,1463
23625,9975,2024-01-08,932
23626,8313,2024-01-10,734
23627,1399,2024-03-07,1820
23628,5667,2024-03-01,1016
23629,1916,2024-01-25,930
23630,4005,2024-03-11,770
23631,7577,2024-01-01,1261
23632,7174,2024-01-26,366
23633,9724,2024-03-01,1660
23634,9468,2024-02-03,1624
23635,7487,2024-03-08,1192
23636,4410,2024-01-21,1429
23637,2242,2024-01-12,1872
23638,5142,2024-03-04,463
23639,7717,2024-02-25,345
23640,7972,2024-01-16,1814
23641,1512,2024-01-01,1919
23642,4481,2024-02-08,1918
23643,7254,2024-01-22,1491
23644,4250,2024-02-25,1278
23645,4179,2024-03-19,1404
23646,4331,2024-02-13,454
23647,9611,2024-02-01,1908
23648,4828,2024-02-25,1465
23649,2100,2024-03-28,1553
23650,6798,2024-01-26,1501
23651,1745,2024-02-28,1303
23652,1410,2024-02-13,1758
23653,4894,2024-01-19,338
23654,6175,2024-03-22,685
23655,5214,2024-03-15,1794
23656,1558,2024-01-17,687
23657,3239,2024-01-08,473
23658,8361,2024-03-30,311
23659,6219,2024-03-02,839
23660,4465,2024-01-13,1060
23661,8044,2024-01-25,1251
23662,2494,2024-02-25,1925
23663,8532,2024-03-15,267
23664,9993,2024-01-19,1589
23665,7712,2024-03-03,1234
23666,6664,2024-02-15,999
23667,2939,2024-01-29,1594
23668,8187,2024-03-14,1791
23669,7720,2024-01-27,413
23670,6115,2024-01-30,1644
23671,2730,2024-01-18,1317
23672,3993,2024-02-11,1768
23673,4357,2024-03-21,1173
23674,8253,2024-02-21,1672
23675,6410,2024-02-11,947
23676,2685,2024-01-04,1199
23677,8451,2024-02-09,1988
23678,1154,2024-03-08,1542
23679,3078,2024-01-29,908
23680,5102,2024-01-29,931
23681,6090,2024-01-10,262
23682,1348,2024-02-12,503
23683,9389,2024-03-12,1090
23684,9863,2024-03-12,1422
23685,2419,2024-03-28,1821
23686,8301,2024-02-27,828
23687,7734,2024-01-20,468
23688,4377,2024-02-22,558
23689,9886,2024-01-17,1680
23690,6827,2024-03-12,926
23691,5264,2024-01-28,441
23692,248,2024-03-10,374
23693,3351,2024-01-07,1147
23694,3546,2024-03-15,1994
23695,2380,2024-01-13,1671
23696,1999,2024-02-18,781
23697,4576,2024-02-25,224
23698,9251,2024-02-09,1720
23699,385,2024-01-07,860
23700,2328,2024-01-19,324
23701,2692,2024-02-13,576
23702,6113,2024-03-13,1136
23703,8412,2024-02-01,1950
23704,2237,2024-02-16,460
23705,5362,2024-01-28,1150
23706,6622,2024-03-20,1933
23707,727,2024-01-09,1974
23708,7018,2024-01-29,1183
23709,4595,2024-01-05,705
23710,1623,2024-02-12,393
23711,9295,2024-01-06,1347
23712,2362,2024-03-22,489
23713,8319,2024-03-30,1763
23714,6355,2024-03-21,1365
23715,456,2024-01-19,1963
23716,9256,2024-02-11,720
23717,8870,2024-01-08,837
23718,9987,2024-01-11,1731
23719,3346,2024-02-26,1098
23720,7942,2024-03-05,235
23721,5290,2024-01-29,887
23722,1518,2024-01-27,692
23723,3829,2024-03-10,1898
23724,7079,2024-01-12,1626
23725,1977,2024-03-17,1271
23726,6610,2024-02-14,672
23727,9525,2024-03-30,690
23728,4085,2024-03-24,977
23729,270,2024-03-23,241
23730,8645,2024-01-14,1588
23731,383,2024-03-15,1269
23732,8130,2024-01-05,478
23733,9380,2024-02-23,1474
23734,6220,2024-01-23,394
23735,1916,2024-02-22,951
23736,1731,2024-03-29,1226
23737,4425,2024-02-08,1449
23738,8777,2024-01-07,838
23739,3923,2024-03-02,961
23740,8691,2024-03-26,1001
